Unnamed: 0,matchday,date,home_team,final_result,away_team,home_goals,away_goals,winner,goal_difference,season_start_year,year,total_goals,home_recent_goals_scored_n3,home_recent_goals_conceded_n3,away_recent_goals_scored_n3,away_recent_goals_conceded_n3,home_recent_goals_scored_n5,home_recent_goals_conceded_n5,away_recent_goals_scored_n5,away_recent_goals_conceded_n5,home_recent_goals_scored_n10,home_recent_goals_conceded_n10,away_recent_goals_scored_n10,away_recent_goals_conceded_n10,previous_win,home_team_position,away_team_position,strength_difference,month
8697,27,1992-03-06,Hansa Rostock,0-0,MSV Duisburg,0,0,1,0,1991,1992,0,5.0,2.0,2.0,6.0,7.0,5.0,4.0,9.0,18.0,11.0,8.0,12.0,1,12.0,14.0,-2.0,3
8698,27,1992-03-06,FC Schalke 04,1-1,SG Wattenscheid 09,1,1,1,0,1991,1992,2,2.0,3.0,4.0,8.0,6.0,4.0,5.0,10.0,22.0,8.0,11.0,21.0,0,9.0,15.0,-6.0,3
8704,27,1992-03-07,VfL Bochum,0-2,VfB Stuttgart,0,2,2,2,1991,1992,2,0.0,5.0,1.0,2.0,3.0,7.0,4.0,3.0,10.0,15.0,12.0,10.0,0,18.0,1.0,17.0,3
8703,27,1992-03-07,1. FC Kaiserslautern,4-0,Bayern München,4,0,0,4,1991,1992,4,7.0,3.0,7.0,3.0,11.0,4.0,8.0,4.0,27.0,7.0,14.0,10.0,0,3.0,11.0,-8.0,3
8702,27,1992-03-07,Fortuna Düsseldorf,1-1,Bayer 04 Leverkusen,1,1,1,0,1991,1992,2,3.0,4.0,5.0,4.0,7.0,4.0,7.0,8.0,13.0,12.0,13.0,12.0,0,20.0,5.0,15.0,3
8701,27,1992-03-07,Werder Bremen,0-0,Karlsruher SC,0,0,1,0,1991,1992,0,1.0,2.0,0.0,4.0,2.0,4.0,1.0,6.0,15.0,8.0,8.0,15.0,0,7.0,13.0,-6.0,3
8699,27,1992-03-07,1. FC Köln,1-2,Borussia Dortmund,1,2,2,1,1991,1992,3,5.0,1.0,2.0,1.0,10.0,2.0,5.0,2.0,19.0,6.0,10.0,14.0,0,8.0,1.0,7.0,3
8700,27,1992-03-07,Stuttgarter Kickers,0-2,Eintracht Frankfurt,0,2,2,2,1991,1992,2,2.0,5.0,2.0,2.0,6.0,6.0,8.0,6.0,10.0,11.0,19.0,15.0,1,19.0,3.0,16.0,3
8705,27,1992-03-08,Hamburger SV,0-2,1. FC Nürnberg,0,2,2,2,1991,1992,2,2.0,2.0,4.0,6.0,3.0,4.0,5.0,7.0,8.0,8.0,12.0,16.0,0,16.0,5.0,11.0,3
8706,28,1992-03-13,Werder Bremen,1-3,Stuttgarter Kickers,1,3,2,2,1991,1992,4,1.0,1.0,3.0,7.0,2.0,2.0,6.0,13.0,13.0,6.0,14.0,24.0,1,7.0,18.0,-11.0,3
8707,28,1992-03-13,1. FC Nürnberg,1-3,Eintracht Frankfurt,1,3,2,2,1991,1992,4,4.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,16.0,9.0,20.0,14.0,0,5.0,2.0,3.0,3
8708,28,1992-03-13,Bor. Mönchengladbach,1-2,VfL Bochum,1,2,2,1,1991,1992,3,3.0,2.0,1.0,2.0,6.0,4.0,1.0,3.0,12.0,7.0,5.0,15.0,1,10.0,18.0,-8.0,3
8713,28,1992-03-14,VfB Stuttgart,1-0,1. FC Köln,1,0,0,1,1991,1992,1,5.0,3.0,3.0,3.0,9.0,3.0,6.0,6.0,20.0,10.0,12.0,13.0,0,1.0,8.0,-7.0,3
8712,28,1992-03-14,Borussia Dortmund,3-1,1. FC Kaiserslautern,3,1,0,2,1991,1992,4,7.0,2.0,4.0,4.0,10.0,3.0,4.0,5.0,19.0,9.0,8.0,12.0,0,1.0,4.0,-3.0,3
8709,28,1992-03-14,Bayer 04 Leverkusen,2-1,FC Schalke 04,2,1,0,1,1991,1992,3,8.0,1.0,2.0,3.0,14.0,4.0,4.0,6.0,21.0,8.0,7.0,13.0,0,5.0,9.0,-4.0,3
8710,28,1992-03-14,Karlsruher SC,2-1,Hansa Rostock,2,1,0,1,1991,1992,3,6.0,5.0,2.0,8.0,7.0,5.0,2.0,10.0,15.0,13.0,5.0,23.0,0,9.0,13.0,-4.0,3
8711,28,1992-03-14,Bayern München,2-0,Hamburger SV,2,0,0,2,1991,1992,2,4.0,3.0,2.0,3.0,8.0,7.0,4.0,7.0,17.0,19.0,9.0,16.0,1,9.0,16.0,-7.0,3
8714,28,1992-03-17,MSV Duisburg,2-2,Fortuna Düsseldorf,2,2,1,0,1991,1992,4,2.0,3.0,3.0,10.0,4.0,5.0,5.0,12.0,13.0,13.0,13.0,22.0,0,14.0,20.0,-6.0,3
8735,28,1992-03-31,SG Wattenscheid 09,3-0,Dynamo Dresden,3,0,0,3,1991,1992,3,5.0,4.0,3.0,5.0,11.0,5.0,4.0,9.0,16.0,14.0,6.0,22.0,0,13.0,17.0,-4.0,3
8715,29,1992-03-20,VfL Bochum,1-1,SG Wattenscheid 09,1,1,1,0,1991,1992,2,0.0,7.0,4.0,3.0,2.0,9.0,5.0,10.0,10.0,17.0,9.0,18.0,0,18.0,12.0,6.0,3
8716,29,1992-03-20,Hamburger SV,1-1,Borussia Dortmund,1,1,1,0,1991,1992,2,0.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,6.0,9.0,10.0,10.0,0,16.0,1.0,15.0,3
8717,29,1992-03-20,Dynamo Dresden,1-0,Bayer 04 Leverkusen,1,0,0,1,1991,1992,1,2.0,4.0,4.0,3.0,5.0,4.0,6.0,7.0,14.0,7.0,12.0,11.0,0,14.0,5.0,9.0,3
8724,29,1992-03-21,1. FC Köln,1-1,Bor. Mönchengladbach,1,1,1,0,1991,1992,2,5.0,2.0,3.0,2.0,7.0,3.0,4.0,6.0,19.0,7.0,8.0,16.0,1,8.0,11.0,-3.0,3
8718,29,1992-03-21,1. FC Kaiserslautern,0-0,VfB Stuttgart,0,0,1,0,1991,1992,0,7.0,2.0,3.0,2.0,12.0,4.0,6.0,3.0,28.0,7.0,11.0,10.0,1,4.0,2.0,2.0,3
8719,29,1992-03-21,Eintracht Frankfurt,3-2,Bayern München,3,2,0,1,1991,1992,5,6.0,3.0,6.0,5.0,9.0,4.0,8.0,8.0,15.0,8.0,12.0,14.0,0,2.0,9.0,-7.0,3
8720,29,1992-03-21,Stuttgarter Kickers,3-1,1. FC Nürnberg,3,1,0,2,1991,1992,4,2.0,4.0,4.0,5.0,5.0,7.0,6.0,7.0,9.0,12.0,11.0,16.0,0,18.0,6.0,12.0,3
8721,29,1992-03-21,FC Schalke 04,3-0,MSV Duisburg,3,0,0,3,1991,1992,3,2.0,3.0,2.0,4.0,6.0,4.0,3.0,8.0,18.0,7.0,7.0,11.0,0,7.0,16.0,-9.0,3
8722,29,1992-03-21,Fortuna Düsseldorf,2-3,Karlsruher SC,2,3,2,1,1991,1992,5,3.0,3.0,0.0,3.0,5.0,5.0,0.0,5.0,14.0,10.0,7.0,14.0,0,20.0,7.0,13.0,3
8723,29,1992-03-21,Hansa Rostock,0-0,Werder Bremen,0,0,1,0,1991,1992,0,3.0,1.0,2.0,1.0,6.0,4.0,6.0,5.0,16.0,10.0,9.0,14.0,1,14.0,7.0,7.0,3
8727,30,1992-03-27,SG Wattenscheid 09,1-2,1. FC Köln,1,2,2,1,1991,1992,3,6.0,2.0,2.0,2.0,11.0,6.0,6.0,4.0,16.0,14.0,11.0,11.0,0,13.0,7.0,6.0,3
8725,30,1992-03-27,Werder Bremen,2-1,Fortuna Düsseldorf,2,1,0,1,1991,1992,3,2.0,4.0,4.0,9.0,2.0,5.0,6.0,13.0,9.0,8.0,10.0,23.0,1,7.0,20.0,-13.0,3
8726,30,1992-03-27,MSV Duisburg,3-0,Dynamo Dresden,3,0,0,3,1991,1992,3,3.0,3.0,3.0,5.0,5.0,6.0,5.0,10.0,13.0,15.0,6.0,20.0,0,13.0,16.0,-3.0,3
8728,30,1992-03-28,Karlsruher SC,1-0,FC Schalke 04,1,0,0,1,1991,1992,1,7.0,4.0,2.0,5.0,8.0,6.0,4.0,7.0,15.0,13.0,8.0,13.0,0,8.0,10.0,-2.0,3
8729,30,1992-03-28,Bayer 04 Leverkusen,2-0,VfL Bochum,2,0,0,2,1991,1992,2,7.0,1.0,3.0,3.0,16.0,3.0,3.0,4.0,22.0,8.0,6.0,12.0,1,4.0,19.0,-15.0,3
8730,30,1992-03-28,Hansa Rostock,2-2,Stuttgarter Kickers,2,2,1,0,1991,1992,4,1.0,1.0,5.0,5.0,5.0,2.0,7.0,12.0,14.0,8.0,17.0,23.0,0,15.0,17.0,-2.0,3
8731,30,1992-03-28,Bayern München,1-3,1. FC Nürnberg,1,3,2,2,1991,1992,4,3.0,2.0,3.0,7.0,9.0,7.0,7.0,9.0,16.0,16.0,12.0,16.0,1,11.0,6.0,5.0,3
8732,30,1992-03-28,Borussia Dortmund,2-2,Eintracht Frankfurt,2,2,1,0,1991,1992,4,6.0,2.0,6.0,2.0,11.0,3.0,7.0,3.0,20.0,8.0,22.0,13.0,0,1.0,2.0,-1.0,3
8733,30,1992-03-28,VfB Stuttgart,3-2,Hamburger SV,3,2,0,1,1991,1992,5,5.0,2.0,2.0,5.0,8.0,3.0,2.0,8.0,17.0,9.0,8.0,17.0,0,2.0,18.0,-16.0,3
8734,30,1992-03-28,Bor. Mönchengladbach,1-0,1. FC Kaiserslautern,1,0,0,1,1991,1992,1,3.0,4.0,4.0,6.0,6.0,6.0,5.0,7.0,12.0,9.0,9.0,14.0,0,10.0,5.0,5.0,3
8736,31,1992-04-03,1. FC Nürnberg,2-1,Borussia Dortmund,2,1,0,1,1991,1992,3,5.0,5.0,3.0,2.0,5.0,6.0,5.0,3.0,15.0,12.0,11.0,11.0,0,4.0,1.0,3.0,4
8737,31,1992-04-03,Dynamo Dresden,2-0,Karlsruher SC,2,0,0,2,1991,1992,2,2.0,2.0,3.0,4.0,6.0,4.0,3.0,6.0,12.0,7.0,8.0,15.0,1,13.0,8.0,5.0,4
8738,31,1992-04-03,VfL Bochum,2-1,MSV Duisburg,2,1,0,1,1991,1992,3,1.0,8.0,2.0,5.0,1.0,8.0,2.0,9.0,8.0,17.0,7.0,14.0,1,17.0,14.0,3.0,4
8745,31,1992-04-04,Hamburger SV,1-0,Bor. Mönchengladbach,1,0,0,1,1991,1992,1,1.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,6.0,10.0,8.0,14.0,0,17.0,10.0,7.0,4
8744,31,1992-04-04,1. FC Köln,1-1,Bayer 04 Leverkusen,1,1,1,0,1991,1992,2,6.0,3.0,2.0,3.0,7.0,4.0,6.0,6.0,19.0,7.0,12.0,12.0,0,7.0,5.0,2.0,4
8742,31,1992-04-04,Fortuna Düsseldorf,0-0,Hansa Rostock,0,0,1,0,1991,1992,0,4.0,5.0,2.0,6.0,6.0,8.0,3.0,10.0,12.0,10.0,6.0,24.0,0,20.0,14.0,6.0,4
8743,31,1992-04-04,FC Schalke 04,0-0,Werder Bremen,0,0,1,0,1991,1992,0,4.0,2.0,1.0,0.0,6.0,4.0,6.0,4.0,18.0,6.0,8.0,12.0,1,10.0,7.0,3.0,4
8740,31,1992-04-04,1. FC Kaiserslautern,3-2,SG Wattenscheid 09,3,2,0,1,1991,1992,5,5.0,1.0,3.0,3.0,11.0,3.0,6.0,10.0,24.0,7.0,10.0,16.0,0,4.0,16.0,-12.0,4
8739,31,1992-04-04,Eintracht Frankfurt,1-1,VfB Stuttgart,1,1,1,0,1991,1992,2,6.0,5.0,3.0,0.0,10.0,6.0,3.0,2.0,16.0,8.0,11.0,9.0,0,3.0,1.0,2.0,4
8741,31,1992-04-04,Stuttgarter Kickers,2-4,Bayern München,2,4,2,2,1991,1992,6,4.0,4.0,7.0,7.0,5.0,8.0,9.0,10.0,10.0,12.0,13.0,16.0,0,19.0,10.0,9.0,4
8746,32,1992-04-10,Hansa Rostock,2-0,FC Schalke 04,2,0,0,2,1991,1992,2,2.0,2.0,2.0,4.0,5.0,3.0,3.0,6.0,15.0,8.0,7.0,12.0,0,12.0,11.0,1.0,4
8747,32,1992-04-10,Borussia Dortmund,3-0,Bayern München,3,0,0,3,1991,1992,3,6.0,4.0,6.0,9.0,12.0,5.0,12.0,10.0,19.0,8.0,17.0,17.0,1,1.0,10.0,-9.0,4
8748,32,1992-04-10,Fortuna Düsseldorf,1-3,Stuttgarter Kickers,1,3,2,2,1991,1992,4,3.0,4.0,6.0,6.0,5.0,6.0,8.0,10.0,11.0,9.0,15.0,24.0,1,20.0,17.0,3.0,4
8751,32,1992-04-11,SG Wattenscheid 09,1-1,Hamburger SV,1,1,1,0,1991,1992,2,8.0,3.0,3.0,7.0,10.0,4.0,4.0,8.0,18.0,12.0,8.0,18.0,1,15.0,14.0,1.0,4
8749,32,1992-04-11,Werder Bremen,2-0,Dynamo Dresden,2,0,0,2,1991,1992,2,3.0,4.0,1.0,7.0,4.0,5.0,3.0,11.0,10.0,9.0,6.0,21.0,0,7.0,16.0,-9.0,4
8750,32,1992-04-11,Bayer 04 Leverkusen,3-0,1. FC Kaiserslautern,3,0,0,3,1991,1992,3,7.0,1.0,3.0,7.0,12.0,2.0,5.0,8.0,20.0,8.0,8.0,11.0,0,4.0,5.0,-1.0,4
8752,32,1992-04-11,VfB Stuttgart,2-0,1. FC Nürnberg,2,0,0,2,1991,1992,2,5.0,3.0,6.0,4.0,9.0,5.0,8.0,9.0,19.0,9.0,13.0,15.0,0,1.0,6.0,-5.0,4
8753,32,1992-04-11,Karlsruher SC,1-1,VfL Bochum,1,1,1,0,1991,1992,2,6.0,2.0,3.0,4.0,9.0,6.0,3.0,5.0,15.0,8.0,4.0,13.0,0,8.0,19.0,-11.0,4
8754,32,1992-04-11,MSV Duisburg,1-3,1. FC Köln,1,3,2,2,1991,1992,4,5.0,2.0,2.0,2.0,7.0,5.0,5.0,5.0,14.0,15.0,11.0,10.0,1,18.0,8.0,10.0,4
8755,32,1992-04-11,Bor. Mönchengladbach,1-1,Eintracht Frankfurt,1,1,1,0,1991,1992,2,3.0,3.0,7.0,3.0,5.0,4.0,8.0,4.0,11.0,7.0,21.0,12.0,1,11.0,3.0,8.0,4
8756,33,1992-04-16,Stuttgarter Kickers,0-1,Borussia Dortmund,0,1,2,1,1991,1992,1,5.0,7.0,4.0,4.0,7.0,9.0,5.0,5.0,11.0,15.0,12.0,9.0,0,17.0,1.0,16.0,4
8757,33,1992-04-16,Dynamo Dresden,2-1,Hansa Rostock,2,1,0,1,1991,1992,3,4.0,2.0,1.0,5.0,5.0,4.0,3.0,10.0,14.0,7.0,5.0,23.0,0,13.0,14.0,-1.0,4
8764,33,1992-04-18,1. FC Kaiserslautern,2-1,MSV Duisburg,2,1,0,1,1991,1992,3,7.0,2.0,1.0,5.0,10.0,4.0,3.0,9.0,23.0,7.0,7.0,16.0,1,4.0,18.0,-14.0,4
8765,33,1992-04-18,Hamburger SV,1-1,Bayer 04 Leverkusen,1,1,1,0,1991,1992,2,2.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,6.0,9.0,11.0,13.0,0,15.0,4.0,11.0,4
8762,33,1992-04-18,VfL Bochum,2-2,Werder Bremen,2,2,1,0,1991,1992,4,3.0,4.0,0.0,0.0,3.0,9.0,2.0,1.0,10.0,16.0,8.0,12.0,0,18.0,7.0,11.0,4
8763,33,1992-04-18,1. FC Köln,2-3,Karlsruher SC,2,3,2,1,1991,1992,5,3.0,4.0,3.0,4.0,7.0,4.0,3.0,7.0,19.0,7.0,7.0,14.0,0,9.0,8.0,1.0,4
8760,33,1992-04-18,1. FC Nürnberg,2-1,Bor. Mönchengladbach,2,1,0,1,1991,1992,3,6.0,6.0,3.0,3.0,7.0,7.0,4.0,4.0,16.0,12.0,6.0,11.0,0,6.0,11.0,-5.0,4
8759,33,1992-04-18,FC Schalke 04,0-0,Fortuna Düsseldorf,0,0,1,0,1991,1992,0,4.0,1.0,4.0,8.0,5.0,3.0,6.0,14.0,18.0,6.0,10.0,22.0,1,11.0,20.0,-9.0,4
8758,33,1992-04-18,Bayern München,1-0,VfB Stuttgart,1,0,0,1,1991,1992,1,3.0,3.0,3.0,1.0,7.0,6.0,4.0,3.0,16.0,15.0,11.0,9.0,1,10.0,2.0,8.0,4
8761,33,1992-04-18,Eintracht Frankfurt,1-1,SG Wattenscheid 09,1,1,1,0,1991,1992,2,6.0,4.0,4.0,5.0,10.0,6.0,7.0,7.0,14.0,9.0,11.0,18.0,0,3.0,16.0,-13.0,4
8766,34,1992-04-24,SG Wattenscheid 09,1-1,1. FC Nürnberg,1,1,1,0,1991,1992,2,5.0,3.0,4.0,6.0,9.0,5.0,6.0,10.0,18.0,13.0,11.0,14.0,0,15.0,4.0,11.0,4
8767,34,1992-04-24,Hansa Rostock,0-2,VfL Bochum,0,2,2,2,1991,1992,2,4.0,2.0,3.0,4.0,5.0,3.0,4.0,6.0,14.0,7.0,4.0,13.0,1,14.0,15.0,-1.0,4
8768,34,1992-04-24,Fortuna Düsseldorf,1-3,Dynamo Dresden,1,3,2,2,1991,1992,4,3.0,6.0,0.0,8.0,5.0,8.0,3.0,10.0,12.0,12.0,6.0,22.0,0,20.0,11.0,9.0,4
8775,34,1992-04-25,Bor. Mönchengladbach,1-1,Bayern München,1,1,1,0,1991,1992,2,3.0,3.0,6.0,8.0,5.0,5.0,11.0,12.0,11.0,8.0,16.0,19.0,0,12.0,10.0,2.0,4
8774,34,1992-04-25,Werder Bremen,1-3,1. FC Köln,1,3,2,2,1991,1992,4,5.0,4.0,5.0,3.0,6.0,5.0,7.0,4.0,10.0,8.0,13.0,10.0,1,8.0,7.0,1.0,4
8773,34,1992-04-25,Karlsruher SC,2-1,1. FC Kaiserslautern,2,1,0,1,1991,1992,3,4.0,2.0,1.0,7.0,9.0,5.0,4.0,10.0,15.0,9.0,8.0,13.0,0,7.0,6.0,1.0,4
8772,34,1992-04-25,MSV Duisburg,0-1,Hamburger SV,0,1,2,1,1991,1992,1,6.0,5.0,3.0,6.0,7.0,6.0,5.0,9.0,14.0,17.0,9.0,18.0,1,19.0,13.0,6.0,4
8770,34,1992-04-25,VfB Stuttgart,4-2,Borussia Dortmund,4,2,0,2,1991,1992,6,6.0,2.0,3.0,3.0,10.0,4.0,5.0,4.0,18.0,7.0,13.0,6.0,1,1.0,2.0,-1.0,4
8769,34,1992-04-25,FC Schalke 04,1-2,Stuttgarter Kickers,1,2,2,1,1991,1992,3,3.0,0.0,8.0,4.0,4.0,2.0,10.0,8.0,15.0,5.0,17.0,22.0,1,14.0,17.0,-3.0,4
8771,34,1992-04-25,Bayer 04 Leverkusen,1-3,Eintracht Frankfurt,1,3,2,2,1991,1992,4,7.0,1.0,6.0,4.0,12.0,1.0,9.0,5.0,22.0,7.0,20.0,12.0,0,5.0,3.0,2.0,4
8777,35,1992-05-01,1. FC Nürnberg,1-0,Bayer 04 Leverkusen,1,0,0,1,1991,1992,1,5.0,5.0,2.0,3.0,9.0,7.0,4.0,5.0,14.0,10.0,11.0,12.0,1,4.0,5.0,-1.0,5
8778,35,1992-05-01,1. FC Kaiserslautern,2-2,Werder Bremen,2,2,1,0,1991,1992,4,5.0,3.0,2.0,2.0,10.0,4.0,3.0,2.0,23.0,7.0,9.0,12.0,1,5.0,8.0,-3.0,5
8779,35,1992-05-01,Bayern München,5-2,SG Wattenscheid 09,5,2,0,3,1991,1992,7,4.0,3.0,4.0,5.0,5.0,5.0,6.0,7.0,17.0,12.0,11.0,19.0,0,10.0,16.0,-6.0,5
8786,35,1992-05-02,Eintracht Frankfurt,3-0,MSV Duisburg,3,0,0,3,1991,1992,3,5.0,4.0,2.0,7.0,8.0,7.0,4.0,9.0,15.0,10.0,7.0,17.0,1,1.0,19.0,-18.0,5
8785,35,1992-05-02,Dynamo Dresden,2-1,FC Schalke 04,2,1,0,1,1991,1992,3,5.0,1.0,1.0,5.0,6.0,3.0,2.0,8.0,14.0,7.0,6.0,13.0,0,11.0,14.0,-3.0,5
8784,35,1992-05-02,Hamburger SV,0-1,Karlsruher SC,0,1,2,1,1991,1992,1,3.0,2.0,6.0,6.0,3.0,5.0,6.0,8.0,7.0,9.0,7.0,15.0,0,13.0,7.0,6.0,5
8781,35,1992-05-02,1. FC Köln,3-1,Hansa Rostock,3,1,0,2,1991,1992,4,4.0,5.0,2.0,4.0,9.0,7.0,3.0,8.0,20.0,9.0,6.0,20.0,1,8.0,15.0,-7.0,5
8782,35,1992-05-02,Stuttgarter Kickers,1-3,VfB Stuttgart,1,3,2,2,1991,1992,4,5.0,6.0,1.0,2.0,6.0,9.0,4.0,2.0,11.0,15.0,10.0,9.0,0,17.0,1.0,16.0,5
8780,35,1992-05-02,VfL Bochum,3-0,Fortuna Düsseldorf,3,0,0,3,1991,1992,3,5.0,4.0,3.0,4.0,5.0,11.0,5.0,11.0,11.0,15.0,9.0,22.0,0,12.0,20.0,-8.0,5
8783,35,1992-05-02,Borussia Dortmund,2-2,Bor. Mönchengladbach,2,2,1,0,1991,1992,4,8.0,3.0,2.0,4.0,11.0,4.0,5.0,6.0,19.0,7.0,7.0,13.0,0,3.0,12.0,-9.0,5
8776,36,1992-04-28,Werder Bremen,1-1,Hamburger SV,1,1,1,0,1991,1992,2,5.0,4.0,4.0,4.0,6.0,7.0,5.0,8.0,8.0,11.0,9.0,17.0,1,9.0,13.0,-4.0,4
8795,36,1992-05-05,Fortuna Düsseldorf,1-3,1. FC Köln,1,3,2,2,1991,1992,4,2.0,6.0,8.0,3.0,5.0,10.0,8.0,4.0,12.0,14.0,15.0,11.0,1,20.0,7.0,13.0,5
8794,36,1992-05-05,Bor. Mönchengladbach,0-1,VfB Stuttgart,0,1,2,1,1991,1992,1,3.0,2.0,4.0,3.0,5.0,5.0,6.0,3.0,11.0,9.0,10.0,6.0,0,12.0,1.0,11.0,5
8793,36,1992-05-05,MSV Duisburg,3-0,1. FC Nürnberg,3,0,0,3,1991,1992,3,4.0,4.0,4.0,4.0,6.0,6.0,7.0,7.0,13.0,17.0,12.0,14.0,1,19.0,4.0,15.0,5
8791,36,1992-05-05,Stuttgarter Kickers,0-0,Dynamo Dresden,0,0,1,0,1991,1992,0,3.0,8.0,3.0,6.0,6.0,11.0,4.0,10.0,12.0,17.0,9.0,20.0,0,16.0,11.0,5.0,5
8792,36,1992-05-05,FC Schalke 04,2-1,VfL Bochum,2,1,0,1,1991,1992,3,1.0,2.0,3.0,3.0,5.0,3.0,6.0,5.0,11.0,7.0,6.0,10.0,0,12.0,15.0,-3.0,5
8789,36,1992-05-05,Bayer 04 Leverkusen,2-1,Bayern München,2,1,0,1,1991,1992,3,6.0,3.0,5.0,6.0,11.0,4.0,7.0,13.0,22.0,9.0,15.0,17.0,1,5.0,10.0,-5.0,5
8788,36,1992-05-05,Hansa Rostock,0-1,1. FC Kaiserslautern,0,1,2,1,1991,1992,1,4.0,4.0,1.0,6.0,4.0,4.0,4.0,12.0,11.0,9.0,8.0,14.0,1,17.0,4.0,13.0,5
8787,36,1992-05-05,Karlsruher SC,0-2,Eintracht Frankfurt,0,2,2,2,1991,1992,2,4.0,2.0,6.0,4.0,9.0,4.0,11.0,5.0,17.0,9.0,19.0,11.0,0,8.0,2.0,6.0,5
8790,36,1992-05-05,SG Wattenscheid 09,0-1,Borussia Dortmund,0,1,2,1,1991,1992,1,5.0,2.0,4.0,6.0,10.0,5.0,7.0,8.0,17.0,10.0,12.0,10.0,1,18.0,3.0,15.0,5
8802,37,1992-05-09,1. FC Nürnberg,1-2,Karlsruher SC,1,2,2,1,1991,1992,3,5.0,2.0,4.0,4.0,9.0,7.0,7.0,6.0,12.0,9.0,8.0,12.0,1,5.0,7.0,-2.0,5
8805,37,1992-05-09,VfB Stuttgart,1-1,SG Wattenscheid 09,1,1,1,0,1991,1992,2,9.0,4.0,5.0,9.0,11.0,5.0,7.0,11.0,19.0,8.0,12.0,21.0,1,1.0,16.0,-15.0,5
8804,37,1992-05-09,Borussia Dortmund,3-1,Bayer 04 Leverkusen,3,1,0,2,1991,1992,4,7.0,4.0,2.0,3.0,11.0,6.0,3.0,5.0,21.0,9.0,10.0,13.0,0,2.0,6.0,-4.0,5
8803,37,1992-05-09,Bayern München,4-2,MSV Duisburg,4,2,0,2,1991,1992,6,7.0,5.0,2.0,7.0,9.0,5.0,2.0,10.0,19.0,14.0,6.0,19.0,1,9.0,19.0,-10.0,5
8800,37,1992-05-09,Hamburger SV,1-0,Hansa Rostock,1,0,0,1,1991,1992,1,2.0,2.0,2.0,5.0,3.0,5.0,3.0,10.0,6.0,9.0,5.0,20.0,1,12.0,18.0,-6.0,5
8798,37,1992-05-09,Bor. Mönchengladbach,2-1,Stuttgarter Kickers,2,1,0,1,1991,1992,3,2.0,3.0,7.0,4.0,4.0,5.0,11.0,8.0,10.0,9.0,18.0,20.0,0,12.0,17.0,-5.0,5
8799,37,1992-05-09,1. FC Kaiserslautern,2-0,Fortuna Düsseldorf,2,0,0,2,1991,1992,2,7.0,5.0,1.0,5.0,11.0,5.0,4.0,11.0,22.0,9.0,9.0,23.0,1,4.0,20.0,-16.0,5
8796,37,1992-05-09,VfL Bochum,1-0,Dynamo Dresden,1,0,0,1,1991,1992,1,7.0,3.0,3.0,3.0,8.0,6.0,3.0,9.0,11.0,13.0,8.0,19.0,0,14.0,11.0,3.0,5
8801,37,1992-05-09,Eintracht Frankfurt,2-2,Werder Bremen,2,2,1,0,1991,1992,4,5.0,2.0,4.0,4.0,10.0,5.0,4.0,4.0,18.0,9.0,11.0,9.0,0,3.0,10.0,-7.0,5
8797,37,1992-05-09,1. FC Köln,3-0,FC Schalke 04,3,0,0,3,1991,1992,3,6.0,5.0,1.0,5.0,8.0,8.0,3.0,8.0,18.0,10.0,6.0,14.0,0,7.0,15.0,-8.0,5
8813,38,1992-05-16,FC Schalke 04,2-0,1. FC Kaiserslautern,2,0,0,2,1991,1992,2,3.0,3.0,2.0,5.0,6.0,3.0,3.0,9.0,12.0,7.0,7.0,14.0,0,11.0,4.0,7.0,5
8806,38,1992-05-16,Stuttgarter Kickers,2-0,VfL Bochum,2,0,0,2,1991,1992,2,1.0,4.0,4.0,3.0,6.0,9.0,6.0,6.0,11.0,16.0,7.0,9.0,1,16.0,15.0,1.0,5
8807,38,1992-05-16,Bayer 04 Leverkusen,1-2,VfB Stuttgart,1,2,2,1,1991,1992,3,6.0,4.0,4.0,2.0,10.0,5.0,5.0,3.0,24.0,9.0,11.0,6.0,1,6.0,1.0,5.0,5
8808,38,1992-05-16,MSV Duisburg,0-1,Borussia Dortmund,0,1,2,1,1991,1992,1,4.0,4.0,4.0,4.0,9.0,6.0,6.0,7.0,13.0,11.0,12.0,9.0,1,19.0,2.0,17.0,5
8809,38,1992-05-16,Karlsruher SC,3-0,Bayern München,3,0,0,3,1991,1992,3,3.0,4.0,2.0,6.0,6.0,5.0,8.0,11.0,13.0,10.0,16.0,19.0,0,7.0,9.0,-2.0,5
8810,38,1992-05-16,Werder Bremen,1-3,1. FC Nürnberg,1,3,2,2,1991,1992,4,4.0,4.0,1.0,6.0,7.0,8.0,5.0,10.0,9.0,10.0,11.0,17.0,1,10.0,5.0,5.0,5
8811,38,1992-05-16,Hansa Rostock,2-1,Eintracht Frankfurt,2,1,0,1,1991,1992,3,2.0,3.0,6.0,2.0,4.0,5.0,11.0,5.0,10.0,9.0,15.0,8.0,1,17.0,3.0,14.0,5
8812,38,1992-05-16,Fortuna Düsseldorf,1-0,Hamburger SV,1,0,0,1,1991,1992,1,3.0,9.0,3.0,2.0,5.0,12.0,5.0,7.0,10.0,17.0,9.0,14.0,1,20.0,14.0,6.0,5
